,nasid,position,ts,mac,controllerid,pwr,count
1004,4589,center,2018-02-13 11:50:48,80:58:f8:d8:ad:e1,[1],[-40.666666666666664],1
1005,4589,center,2018-02-13 11:50:50,80:58:f8:d8:ad:e1,"[2, 3]","[-57.666666666666664, -79.4]",2
1006,4589,center,2018-02-13 11:50:51,80:58:f8:d8:ad:e1,[4],[-70.9090909090909],1
1007,4589,center,2018-02-13 11:50:52,80:58:f8:d8:ad:e1,"[1, 2]","[-45.36363636363637, -51.083333333333336]",2
1008,4589,center,2018-02-13 11:50:53,80:58:f8:d8:ad:e1,"[3, 4]","[-80.33333333333333, -71.55555555555556]",2
1009,4589,center,2018-02-13 11:50:55,80:58:f8:d8:ad:e1,[1],[-40.0],1
1010,4589,center,2018-02-13 11:50:56,80:58:f8:d8:ad:e1,[2],[-53.0],1
1011,4589,center,2018-02-13 11:50:57,80:58:f8:d8:ad:e1,"[3, 4]","[-80.71428571428571, -69.0]",2
1012,4589,center,2018-02-13 11:50:58,80:58:f8:d8:ad:e1,[1],[-41.75],1
1013,4589,center,2018-02-13 11:50:59,80:58:f8:d8:ad:e1,[2],[-51.25],1
1014,4589,center,2018-02-13 11:51:00,80:58:f8:d8:ad:e1,[3],[-81.0],1
1015,4589,center,2018-02-13 11:51:01,80:58:f8:d8:ad:e1,"[1, 4]","[-43.36363636363637, -72.71428571428571]",2
1016,4589,center,2018-02-13 11:51:02,80:58:f8:d8:ad:e1,[2],[-51.75],1
1017,4589,center,2018-02-13 11:51:04,80:58:f8:d8:ad:e1,"[1, 2]","[-44.75, -55.72727272727273]",2
1018,4589,center,2018-02-13 11:51:05,80:58:f8:d8:ad:e1,[3],[-78.42857142857143],1
1019,4589,center,2018-02-13 11:51:06,80:58:f8:d8:ad:e1,[4],[-69.85714285714286],1
1020,4589,center,2018-02-13 11:51:08,80:58:f8:d8:ad:e1,[3],[-76.53333333333333],1
1021,4589,center,2018-02-13 11:51:09,80:58:f8:d8:ad:e1,"[2, 4]","[-57.5, -74.14285714285714]",2
1022,4589,center,2018-02-13 11:51:11,80:58:f8:d8:ad:e1,[1],[-42.53846153846154],1
1023,4589,center,2018-02-13 11:51:13,80:58:f8:d8:ad:e1,[1],[-40.25],1
1024,4589,center,2018-02-13 11:51:14,80:58:f8:d8:ad:e1,"[2, 3]","[-60.75, -76.8]",2
1025,4589,center,2018-02-13 11:51:15,80:58:f8:d8:ad:e1,[4],[-69.7],1
1026,4589,center,2018-02-13 11:51:16,80:58:f8:d8:ad:e1,[1],[-67.75],1
1027,4589,center,2018-02-13 11:51:18,80:58:f8:d8:ad:e1,"[2, 3, 4]","[-54.333333333333336, -75.91666666666667, -73.6]",3
1028,4589,center,2018-02-13 11:51:20,80:58:f8:d8:ad:e1,[1],[-39.45454545454545],1
1029,4589,center,2018-02-13 11:51:23,80:58:f8:d8:ad:e1,"[1, 3]","[-42.54545454545455, -80.16666666666667]",2
1030,4589,center,2018-02-13 11:51:24,80:58:f8:d8:ad:e1,"[2, 4]","[-58.27272727272727, -76.0]",2
1031,4589,center,2018-02-13 11:51:26,80:58:f8:d8:ad:e1,"[1, 3]","[-45.07692307692308, -77.0]",2
1032,4589,center,2018-02-13 11:51:27,80:58:f8:d8:ad:e1,[4],[-71.2],1
1033,4589,center,2018-02-13 11:51:28,80:58:f8:d8:ad:e1,[2],[-53.888888888888886],1
1034,4589,center,2018-02-13 11:51:29,80:58:f8:d8:ad:e1,"[1, 3]","[-45.22222222222222, -75.33333333333333]",2
1035,4589,center,2018-02-13 11:51:31,80:58:f8:d8:ad:e1,"[2, 4]","[-47.857142857142854, -72.125]",2
1036,4589,center,2018-02-13 11:51:34,80:58:f8:d8:ad:e1,"[1, 3]","[-42.86666666666667, -77.27272727272727]",2
1037,4589,center,2018-02-13 11:51:35,80:58:f8:d8:ad:e1,[4],[-72.64285714285714],1
1038,4589,center,2018-02-13 11:51:37,80:58:f8:d8:ad:e1,[2],[-48.07142857142857],1
1039,4589,center,2018-02-13 11:51:38,80:58:f8:d8:ad:e1,[3],[-77.875],1
1040,4589,center,2018-02-13 11:51:39,80:58:f8:d8:ad:e1,"[1, 4]","[-43.0, -72.0]",2
1041,4589,center,2018-02-13 11:51:40,80:58:f8:d8:ad:e1,"[2, 3]","[-59.083333333333336, -77.85714285714286]",2
1042,4589,center,2018-02-13 11:51:42,80:58:f8:d8:ad:e1,[1],[-81.0],1
1043,4589,center,2018-02-13 11:51:44,80:58:f8:d8:ad:e1,"[2, 3]","[-56.44444444444444, -77.6]",2
1044,4589,center,2018-02-13 11:51:45,80:58:f8:d8:ad:e1,[4],[-70.0],1
1045,4589,center,2018-02-13 11:51:46,80:58:f8:d8:ad:e1,[1],[-42.45454545454545],1
1046,4589,center,2018-02-13 11:51:47,80:58:f8:d8:ad:e1,[2],[-57.9],1
1047,4589,center,2018-02-13 11:51:48,80:58:f8:d8:ad:e1,"[1, 4]","[-49.15384615384615, -71.55555555555556]",2
1048,4589,center,2018-02-13 11:51:50,80:58:f8:d8:ad:e1,[3],[-78.18181818181819],1
1049,4589,center,2018-02-13 11:51:51,80:58:f8:d8:ad:e1,[1],[-80.5],1
1050,4589,center,2018-02-13 11:51:52,80:58:f8:d8:ad:e1,[4],[-73.33333333333333],1
1051,4589,center,2018-02-13 11:51:53,80:58:f8:d8:ad:e1,[3],[-75.5],1
1052,4589,center,2018-02-13 11:51:54,80:58:f8:d8:ad:e1,"[1, 2]","[-38.81818181818182, -55.0]",2
1053,4589,center,2018-02-13 11:51:55,80:58:f8:d8:ad:e1,[4],[-73.5],1
1054,4589,center,2018-02-13 11:51:57,80:58:f8:d8:ad:e1,[3],[-78.66666666666667],1
1055,4589,center,2018-02-13 11:51:59,80:58:f8:d8:ad:e1,"[1, 2]","[-40.8, -60.15384615384615]",2
1056,4589,center,2018-02-13 11:52:00,80:58:f8:d8:ad:e1,[4],[-73.58333333333333],1
1057,4589,center,2018-02-13 11:52:01,80:58:f8:d8:ad:e1,[3],[-75.72727272727273],1
