,nasid,position,ts,mac,controllerid,pwr,count
1263,4589,center,2018-02-13 11:56:23,00:0c:e7:4f:38:a5,"[1, 4]","[-40.25, -67.8]",2
1264,4589,center,2018-02-13 11:56:24,00:0c:e7:4f:38:a5,[3],[-78.25],1
1265,4589,center,2018-02-13 11:56:26,00:0c:e7:4f:38:a5,[2],[-59.333333333333336],1
1266,4589,center,2018-02-13 11:56:28,00:0c:e7:4f:38:a5,[1],[-38.0],1
1267,4589,center,2018-02-13 11:56:29,00:0c:e7:4f:38:a5,[3],[-78.75],1
1268,4589,center,2018-02-13 11:56:30,00:0c:e7:4f:38:a5,"[1, 2, 4]","[-34.75, -62.4, -71.25]",3
1269,4589,center,2018-02-13 11:56:34,00:0c:e7:4f:38:a5,[2],[-61.5],1
1270,4589,center,2018-02-13 11:56:35,00:0c:e7:4f:38:a5,"[1, 3, 4]","[-38.8, -82.0, -70.75]",3
1271,4589,center,2018-02-13 11:56:41,00:0c:e7:4f:38:a5,"[1, 2]","[-35.0, -59.166666666666664]",2
1272,4589,center,2018-02-13 11:56:42,00:0c:e7:4f:38:a5,[4],[-70.0],1
1273,4589,center,2018-02-13 11:56:44,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-52.0, -62.6, -79.5]",3
1274,4589,center,2018-02-13 11:56:45,00:0c:e7:4f:38:a5,[4],[-72.66666666666667],1
1275,4589,center,2018-02-13 11:56:48,00:0c:e7:4f:38:a5,[2],[-57.75],1
1276,4589,center,2018-02-13 11:56:50,00:0c:e7:4f:38:a5,[4],[-70.33333333333333],1
1277,4589,center,2018-02-13 11:56:51,00:0c:e7:4f:38:a5,"[1, 2, 3]","[-36.2, -56.5, -77.66666666666667]",3
1278,4589,center,2018-02-13 11:56:53,00:0c:e7:4f:38:a5,"[3, 4]","[-78.0, -74.0]",2
1279,4589,center,2018-02-13 11:56:54,00:0c:e7:4f:38:a5,[1],[-47.333333333333336],1
1280,4589,center,2018-02-13 11:56:56,00:0c:e7:4f:38:a5,[2],[-63.0],1
