,nasid,position,ts,mac,controllerid,pwr,count
3212,4589,center,2018-02-13 12:57:19,18:dc:56:8c:27:56,"[1, 2, 3]","[-45.8, -65.0909090909091, -82.25]",3
3213,4589,center,2018-02-13 12:57:22,18:dc:56:8c:27:56,[4],[-70.85714285714286],1
3214,4589,center,2018-02-13 12:57:23,18:dc:56:8c:27:56,"[1, 3]","[-42.0, -80.66666666666667]",2
3215,4589,center,2018-02-13 12:57:24,18:dc:56:8c:27:56,[4],[-70.0],1
3216,4589,center,2018-02-13 12:57:25,18:dc:56:8c:27:56,[2],[-63.0],1
3217,4589,center,2018-02-13 12:57:26,18:dc:56:8c:27:56,"[1, 3]","[-41.54545454545455, -81.88888888888889]",2
3218,4589,center,2018-02-13 12:57:30,18:dc:56:8c:27:56,[3],[-80.83333333333333],1
3219,4589,center,2018-02-13 12:57:31,18:dc:56:8c:27:56,"[2, 4]","[-65.94117647058823, -72.16666666666667]",2
3220,4589,center,2018-02-13 12:57:32,18:dc:56:8c:27:56,[1],[-48.642857142857146],1
3221,4589,center,2018-02-13 12:57:34,18:dc:56:8c:27:56,[3],[-80.0],1
3222,4589,center,2018-02-13 12:57:35,18:dc:56:8c:27:56,[4],[-71.22222222222223],1
3223,4589,center,2018-02-13 12:57:36,18:dc:56:8c:27:56,"[1, 2, 3]","[-43.25, -62.09090909090909, -80.25]",3
3224,4589,center,2018-02-13 12:57:38,18:dc:56:8c:27:56,[4],[-71.28571428571429],1
3225,4589,center,2018-02-13 12:57:42,18:dc:56:8c:27:56,[3],[-78.0],1
