,nasid,position,ts,mac,controllerid,pwr,count
52,4589,center,2018-02-13 12:04:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.005714285714284, -66.56179775280899, -80.79207920792079, -71.44881889763779]",4
53,4589,center,2018-02-13 12:05:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.287234042553195, -67.05555555555556, -79.97826086956522, -71.22058823529412]",4
54,4589,center,2018-02-13 12:06:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.1890243902439, -66.1775147928994, -79.17045454545455, -71.06593406593407]",4
55,4589,center,2018-02-13 12:07:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.47120418848168, -65.36170212765957, -79.52272727272727, -71.9074074074074]",4
56,4589,center,2018-02-13 12:08:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.417142857142856, -65.50531914893617, -80.18987341772151, -72.20731707317073]",4
57,4589,center,2018-02-13 12:09:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.90506329113924, -66.23776223776224, -80.93457943925233, -73.1470588235294]",4
58,4589,center,2018-02-13 12:10:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.3905325443787, -66.12429378531074, -80.14655172413794, -72.17687074829932]",4
59,4589,center,2018-02-13 12:11:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-48.90963855421687, -66.52910052910053, -79.9, -72.0969696969697]",4
60,4589,center,2018-02-13 12:12:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-49.45810055865922, -67.1256830601093, -80.05645161290323, -72.51219512195122]",4
61,4589,center,2018-02-13 12:13:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-48.05095541401274, -66.34375, -79.63541666666667, -72.33009708737865]",4
62,4589,center,2018-02-13 12:14:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-48.99363057324841, -66.15555555555555, -79.93162393162393, -71.27826086956522]",4
63,4589,center,2018-02-13 12:15:00,c0:ee:fb:72:0c:27,"[1, 2, 3, 4]","[-50.03370786516854, -65.5024154589372, -80.15966386554622, -71.67647058823529]",4
