,nasid,position,ts,mac,controllerid,pwr,count
136,4589,center,2018-02-13 13:22:00,18:dc:56:8c:27:56,"[1, 2, 3]","[-63.05263157894737, -32.86666666666667, -77.23529411764706]",3
137,4589,center,2018-02-13 13:23:00,18:dc:56:8c:27:56,"[1, 2, 3, 4]","[-65.88888888888889, -53.64705882352941, -81.2, -84.0]",4
138,4589,center,2018-02-13 13:26:00,18:dc:56:8c:27:56,"[1, 2, 3]","[-79.83333333333333, -64.25, -80.27272727272727]",3
139,4589,center,2018-02-13 13:29:00,18:dc:56:8c:27:56,"[1, 2, 3]","[-81.45454545454545, -74.81818181818181, -76.375]",3
140,4589,center,2018-02-13 13:31:00,18:dc:56:8c:27:56,"[1, 2, 3, 4]","[-77.0, -74.25, -70.53333333333333, -82.0]",4
141,4589,center,2018-02-13 13:34:00,18:dc:56:8c:27:56,"[1, 2, 3, 4]","[-81.54545454545455, -79.4, -61.15, -80.0]",4
142,4589,center,2018-02-13 13:37:00,18:dc:56:8c:27:56,"[2, 3, 4]","[-80.4, -60.5, -75.58333333333333]",3
143,4589,center,2018-02-13 13:39:00,18:dc:56:8c:27:56,"[3, 4]","[-63.22222222222222, -79.5]",2
144,4589,center,2018-02-13 13:45:00,18:dc:56:8c:27:56,"[3, 4]","[-70.14285714285714, -78.125]",2
145,4589,center,2018-02-13 13:50:00,18:dc:56:8c:27:56,"[3, 4]","[-71.75, -81.0]",2
146,4589,center,2018-02-13 13:55:00,18:dc:56:8c:27:56,"[1, 2]","[-83.0, -83.0]",2
147,4589,center,2018-02-13 13:56:00,18:dc:56:8c:27:56,[3],[-78.0],1
148,4589,center,2018-02-13 14:01:00,18:dc:56:8c:27:56,"[1, 2, 3]","[-80.6875, -67.42857142857143, -82.72727272727273]",3
149,4589,center,2018-02-13 14:06:00,18:dc:56:8c:27:56,"[1, 2, 3]","[-73.77272727272727, -68.26315789473684, -80.0]",3
150,4589,center,2018-02-13 14:11:00,18:dc:56:8c:27:56,"[1, 2, 3, 4]","[-66.31818181818181, -66.4090909090909, -82.0, -89.0]",4
151,4589,center,2018-02-13 14:17:00,18:dc:56:8c:27:56,[4],[-89.0],1
152,4589,center,2018-02-13 14:18:00,18:dc:56:8c:27:56,[4],[-84.0],1
