,nasid,position,ts,mac,controllerid,pwr,count
77,4589,center,2018-02-13 12:13:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-45.45454545454545, -63.5, -81.8, -71.0]",4
78,4589,center,2018-02-13 12:15:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-42.333333333333336, -58.8, -77.0, -68.44444444444444]",4
79,4589,center,2018-02-13 12:18:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-39.285714285714285, -61.07692307692308, -78.66666666666667, -68.27272727272727]",4
80,4589,center,2018-02-13 12:20:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-41.0, -62.666666666666664, -79.0, -71.5]",4
81,4589,center,2018-02-13 12:23:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-38.5, -60.8, -76.28571428571429, -70.55555555555556]",4
82,4589,center,2018-02-13 12:25:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-43.64, -63.6, -77.125, -71.9]",4
83,4589,center,2018-02-13 12:26:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-37.72727272727273, -62.0, -78.66666666666667, -71.0]",4
84,4589,center,2018-02-13 12:27:00,80:58:f8:d8:ad:e1,"[1, 2]","[-39.0, -62.72727272727273]",2
85,4589,center,2018-02-13 12:31:00,80:58:f8:d8:ad:e1,[3],[-77.0],1
86,4589,center,2018-02-13 12:32:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-42.7037037037037, -61.57142857142857, -77.94444444444444, -70.17391304347827]",4
87,4589,center,2018-02-13 12:37:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-46.60655737704918, -56.92156862745098, -69.31746031746032, -67.33962264150944]",4
88,4589,center,2018-02-13 12:38:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-43.8, -62.130434782608695, -77.5, -68.3529411764706]",4
89,4589,center,2018-02-13 12:39:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-45.16216216216216, -53.93939393939394, -66.54166666666667, -67.08695652173913]",4
90,4589,center,2018-02-13 12:40:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-49.88461538461539, -59.16, -66.625, -70.4375]",4
91,4589,center,2018-02-13 12:42:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-49.0, -65.88888888888889, -78.9, -70.41666666666667]",4
92,4589,center,2018-02-13 12:43:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-60.083333333333336, -68.33333333333333, -76.76923076923077, -66.66666666666667]",4
93,4589,center,2018-02-13 12:45:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-46.27272727272727, -65.81818181818181, -81.0, -74.0]",4
94,4589,center,2018-02-13 12:46:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-49.36363636363637, -64.2, -82.4, -71.16666666666667]",4
95,4589,center,2018-02-13 12:47:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-54.583333333333336, -63.583333333333336, -74.45454545454545, -70.0]",4
96,4589,center,2018-02-13 12:48:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-60.5, -67.33333333333333, -76.5, -72.0]",4
97,4589,center,2018-02-13 12:49:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-55.0, -66.75, -77.66666666666667, -70.83333333333333]",4
98,4589,center,2018-02-13 12:50:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-47.57142857142857, -71.5, -80.83333333333333, -73.72727272727273]",4
99,4589,center,2018-02-13 12:53:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-52.285714285714285, -70.36363636363636, -80.8, -69.6]",4
100,4589,center,2018-02-13 12:56:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-36.77777777777778, -64.44444444444444, -78.75, -68.33333333333333]",4
101,4589,center,2018-02-13 12:58:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-44.22222222222222, -69.25, -80.75, -72.0]",4
102,4589,center,2018-02-13 13:01:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-48.07692307692308, -62.714285714285715, -78.42857142857143, -68.72222222222223]",4
103,4589,center,2018-02-13 13:03:00,80:58:f8:d8:ad:e1,[3],[-79.0],1
104,4589,center,2018-02-13 13:04:00,80:58:f8:d8:ad:e1,"[1, 2, 4]","[-61.15384615384615, -63.666666666666664, -67.0]",3
105,4589,center,2018-02-13 13:05:00,80:58:f8:d8:ad:e1,"[1, 2, 4]","[-49.61538461538461, -57.0, -68.42307692307692]",3
106,4589,center,2018-02-13 13:06:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-53.529411764705884, -60.31578947368421, -72.67272727272727, -69.92]",4
107,4589,center,2018-02-13 13:07:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-55.857142857142854, -62.57142857142857, -75.33333333333333, -72.66666666666667]",4
108,4589,center,2018-02-13 13:08:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-56.23809523809524, -54.111111111111114, -73.375, -71.81818181818181]",4
109,4589,center,2018-02-13 13:09:00,80:58:f8:d8:ad:e1,"[1, 3]","[-63.75, -74.73333333333333]",2
110,4589,center,2018-02-13 13:10:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-58.166666666666664, -59.25, -75.5, -73.33333333333333]",4
111,4589,center,2018-02-13 13:11:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-56.583333333333336, -50.666666666666664, -70.1, -75.66666666666667]",4
112,4589,center,2018-02-13 13:12:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-62.56, -52.94736842105263, -73.26086956521739, -74.16666666666667]",4
113,4589,center,2018-02-13 13:13:00,80:58:f8:d8:ad:e1,"[1, 2, 3, 4]","[-63.55555555555556, -47.9, -70.375, -78.25]",4
