,nasid,position,ts,mac,controllerid,pwr,count
61,4589,center,2018-02-13 12:16:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-43.66101694915254, -61.29032258064516, -81.8076923076923, -73.15789473684211]",4
62,4589,center,2018-02-13 12:17:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.36842105263158, -61.42857142857143, -81.75, -72.25]",4
63,4589,center,2018-02-13 12:39:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.76470588235294, -62.2, -79.12, -72.3076923076923]",4
64,4589,center,2018-02-13 12:40:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-43.92857142857143, -61.57142857142857, -79.03571428571429, -73.52173913043478]",4
65,4589,center,2018-02-13 12:41:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.666666666666664, -60.64179104477612, -78.95238095238095, -71.89583333333333]",4
66,4589,center,2018-02-13 12:42:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-43.04615384615385, -62.816326530612244, -78.31428571428572, -71.77777777777777]",4
67,4589,center,2018-02-13 12:43:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-45.33870967741935, -64.04761904761905, -78.96969696969697, -70.44444444444444]",4
68,4589,center,2018-02-13 12:44:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.78947368421053, -64.03846153846153, -77.84848484848484, -71.96666666666667]",4
69,4589,center,2018-02-13 12:45:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-48.75, -63.8125, -79.5945945945946, -70.6304347826087]",4
70,4589,center,2018-02-13 12:46:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-48.59615384615385, -64.875, -81.75757575757575, -68.97826086956522]",4
71,4589,center,2018-02-13 12:47:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-49.16981132075472, -65.47272727272727, -80.32432432432432, -69.6086956521739]",4
72,4589,center,2018-02-13 12:48:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-45.17741935483871, -64.64406779661017, -79.3225806451613, -72.15555555555555]",4
73,4589,center,2018-02-13 12:49:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-47.38181818181818, -63.07142857142857, -77.55263157894737, -72.6086956521739]",4
74,4589,center,2018-02-13 12:50:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-47.07272727272727, -63.254901960784316, -78.21428571428571, -73.02941176470588]",4
75,4589,center,2018-02-13 12:51:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-46.25, -63.82258064516129, -78.84615384615384, -74.31818181818181]",4
76,4589,center,2018-02-13 12:52:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-47.278688524590166, -63.646153846153844, -79.56521739130434, -73.81132075471699]",4
77,4589,center,2018-02-13 12:53:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-43.13636363636363, -63.578947368421055, -77.76744186046511, -72.28571428571429]",4
78,4589,center,2018-02-13 12:54:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-46.57142857142857, -61.97435897435897, -79.475, -72.02325581395348]",4
79,4589,center,2018-02-13 12:55:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-47.906976744186046, -65.12765957446808, -80.5925925925926, -73.03333333333333]",4
80,4589,center,2018-02-13 12:56:00,00:0c:e7:4f:38:a5,"[1, 2, 3, 4]","[-44.482142857142854, -64.88235294117646, -77.58823529411765, -68.83333333333333]",4
